"point1x","point1y","point2x","point2y","Classification"
939.11677,445.58294,959.11677,465.58294,13
629.09219,270.56453,649.09219,290.56453,13
504.59095,163.23786,524.59095,183.23786,13
641.56029,214.91864,661.56029,234.91864,13
557.55211,378.44686,577.55211,398.44686,13
778.72563,340.69962,798.72563,360.69962,13
645.20058,344.34099,665.20058,364.34099,13
719.64853,397.33929,739.64853,417.33929,13
938.22438,483.32904,958.22438,503.32904,13
678.87927,296.24408,698.87927,316.24408,13
855.7512,403.44857,875.7512,423.44857,13
978.11745,95.41034,998.11745,115.41034,13
804.61,243.6481,824.61,263.6481,13
804.93352,194.24126,824.93352,214.24126,13
535.37049,150.38309,555.37049,170.38309,13
887.67934,76.08477,907.67934,96.08477,13
651.0766,409.31006,671.0766,429.31006,13
753.08218,160.52691,773.08218,180.52691,13
843.7117,30.62855,863.7117,50.62855,13
497.72776,143.86111,517.72776,163.86111,13
818.90689,328.15278,838.90689,348.15278,13
879.97725,428.60995,899.97725,448.60995,13
532.17474,395.75828,552.17474,415.75828,13
958.98136,447.45965,978.98136,467.45965,13
682.7503,486.05006,702.7503,506.05006,13
956.6374,406.39312,976.6374,426.39312,13
951.2441,165.30657,971.2441,185.30657,13
640.1399,289.91154,660.1399,309.91154,13
650.72283,469.50578,670.72283,489.50578,13
794.5714,185.40346,814.5714,205.40346,13
522.21412,310.34036,542.21412,330.34036,13
975.88707,393.10607,995.88707,413.10607,13
976.23937,124.68807,996.23937,144.68807,13
713.98756,284.59675,733.98756,304.59675,13
857.07188,163.2058,877.07188,183.2058,13
707.18233,52.06915,727.18233,72.06915,13
511.76944,207.53276,531.76944,227.53276,13
604.15336,258.41419,624.15336,278.41419,13
706.69103,287.87664,726.69103,307.87664,13
809.70663,129.37614,829.70663,149.37614,13
857.24531,411.65501,877.24531,431.65501,13
561.76226,477.43866,581.76226,497.43866,13
961.24752,377.12957,981.24752,397.12957,13
838.6503,487.31494,858.6503,507.31494,13
826.57804,415.14259,846.57804,435.14259,13
852.57987,11.06549,872.57987,31.06549,13
765.87358,463.90552,785.87358,483.90552,13
645.81202,10.66332,665.81202,30.66332,13
612.02541,225.68137,632.02541,245.68137,13
699.37934,203.54918,719.37934,223.54918,13
681.86432,476.38551,701.86432,496.38551,13
531.15139,143.59087,551.15139,163.59087,13
553.54116,94.26242,573.54116,114.26242,13
923.28385,177.94415,943.28385,197.94415,13
503.4496,173.84257,523.4496,193.84257,13
825.2087,140.84554,845.2087,160.84554,13
824.26743,233.0445,844.26743,253.0445,13
897.63539,232.71,917.63539,252.71,13
983.04617,145.27741,1003.04617,165.27741,13
681.96377,379.47881,701.96377,399.47881,13
801.11059,260.58601,821.11059,280.58601,13
614.38947,51.64001,634.38947,71.64001,13
902.53291,475.65074,922.53291,495.65074,13
664.83598,482.73393,684.83598,502.73393,13
987.85899,111.92622,1007.85899,131.92622,13
794.25107,180.3856,814.25107,200.3856,13
564.17711,162.50054,584.17711,182.50054,13
707.28169,44.3078,727.28169,64.3078,13
580.54034,471.98055,600.54034,491.98055,13
898.15617,413.99089,918.15617,433.99089,13
818.67707,113.65161,838.67707,133.65161,13
702.48978,194.9564,722.48978,214.9564,13
690.2561,376.94964,710.2561,396.94964,13
684.6381,350.96183,704.6381,370.96183,13
659.77415,386.59847,679.77415,406.59847,13
567.88044,231.93505,587.88044,251.93505,13
839.69201,175.37811,859.69201,195.37811,13
554.72255,14.43435,574.72255,34.43435,13
951.10567,129.99246,971.10567,149.99246,13
801.7059,135.92822,821.7059,155.92822,13
916.81966,300.56737,936.81966,320.56737,13
846.9522,309.91244,866.9522,329.91244,13
989.33578,308.12142,1009.33578,328.12142,13
580.23074,124.88767,600.23074,144.88767,13
817.57995,245.18353,837.57995,265.18353,13
677.07961,316.90248,697.07961,336.90248,13
819.22589,422.79456,839.22589,442.79456,13
930.807,424.73406,950.807,444.73406,13
565.54733,463.1266,585.54733,483.1266,13
851.36551,143.07671,871.36551,163.07671,13
916.83238,258.23122,936.83238,278.23122,13
591.32858,480.64788,611.32858,500.64788,13
874.96424,358.90493,894.96424,378.90493,13
676.41042,82.65591,696.41042,102.65591,13
696.6598,186.7942,716.6598,206.7942,13
820.77954,384.56722,840.77954,404.56722,13
736.83899,116.11284,756.83899,136.11284,13
897.10516,476.9429,917.10516,496.9429,13
551.60947,185.60359,571.60947,205.60359,13
937.60526,375.32249,957.60526,395.32249,13
755.53159,22.40431,775.53159,42.40431,13
627.24453,186.17433,647.24453,206.17433,13
708.94411,406.50308,728.94411,426.50308,13
904.62622,30.08428,924.62622,50.08428,13
646.99052,240.45169,666.99052,260.45169,13
908.79113,315.50366,928.79113,335.50366,13
672.4662,372.80913,692.4662,392.80913,13
799.47743,240.78945,819.47743,260.78945,13
669.64726,340.37639,689.64726,360.37639,13
856.50102,42.69579,876.50102,62.69579,13
508.56242,339.71062,528.56242,359.71062,13
736.17341,294.55336,756.17341,314.55336,13
657.39517,448.98938,677.39517,468.98938,13
874.30522,204.76862,894.30522,224.76862,13
890.13073,445.92866,910.13073,465.92866,13
984.06971,205.01061,1004.06971,225.01061,13
953.17983,328.26263,973.17983,348.26263,13
671.79712,59.46082,691.79712,79.46082,13
613.22114,74.57995,633.22114,94.57995,13
717.26633,310.10743,737.26633,330.10743,13
717.29006,186.43967,737.29006,206.43967,13
844.10147,322.38186,864.10147,342.38186,13
856.93162,66.71806,876.93162,86.71806,13
771.02568,357.75259,791.02568,377.75259,13
857.94549,125.69653,877.94549,145.69653,13
573.18343,313.82035,593.18343,333.82035,13
629.72077,272.03617,649.72077,292.03617,13
753.58655,415.87731,773.58655,435.87731,13
593.554,473.69024,613.554,493.69024,13
917.30948,243.5432,937.30948,263.5432,13
720.02822,434.56792,740.02822,454.56792,13
626.63794,19.1502,646.63794,39.1502,13
656.81373,0.39008,676.81373,20.39008,13
834.51956,162.88004,854.51956,182.88004,13
742.13948,119.92793,762.13948,139.92793,13
801.03907,207.19125,821.03907,227.19125,13
780.32791,146.39874,800.32791,166.39874,13
879.74626,132.7845,899.74626,152.7845,13
856.89467,89.41913,876.89467,109.41913,13
742.84469,86.70952,762.84469,106.70952,13
764.48303,186.69156,784.48303,206.69156,13
873.20995,224.77058,893.20995,244.77058,13
787.85788,215.19684,807.85788,235.19684,13
728.9296,268.77916,748.9296,288.77916,13
941.03142,296.4883,961.03142,316.4883,13
855.40019,416.25091,875.40019,436.25091,13
685.60993,320.55053,705.60993,340.55053,13
750.79389,338.71265,770.79389,358.71265,13
944.8794,48.03998,964.8794,68.03998,13
736.19127,256.04978,756.19127,276.04978,13
968.60858,61.08554,988.60858,81.08554,13
602.84473,12.38207,622.84473,32.38207,13
877.79466,433.70643,897.79466,453.70643,13
724.13325,116.34585,744.13325,136.34585,13
981.09772,374.62473,1001.09772,394.62473,13
743.37907,154.34175,763.37907,174.34175,13
732.72283,334.18085,752.72283,354.18085,13
557.72382,202.72783,577.72382,222.72783,13
709.98096,356.87249,729.98096,376.87249,13
494.96424,293.24213,514.96424,313.24213,13
538.4209,221.83584,558.4209,241.83584,13
532.60032,285.57026,552.60032,305.57026,13
956.28666,399.53207,976.28666,419.53207,13
762.7901,39.88984,782.7901,59.88984,13
634.40748,300.95544,654.40748,320.95544,13
814.34382,178.41073,834.34382,198.41073,13
920.50336,171.37389,940.50336,191.37389,13
678.9927,167.40221,698.9927,187.40221,13
846.7797,422.85798,866.7797,442.85798,13
956.89292,459.88632,976.89292,479.88632,13
516.81572,28.24398,536.81572,48.24398,13
807.6541,209.32048,827.6541,229.32048,13
798.97216,202.78484,818.97216,222.78484,13
699.29527,177.87511,719.29527,197.87511,13
495.88147,188.78413,515.88147,208.78413,13
766.78922,283.61049,786.78922,303.61049,13
514.63664,292.72031,534.63664,312.72031,13
699.45926,417.03945,719.45926,437.03945,13
598.55601,355.23842,618.55601,375.23842,13
654.28799,393.21361,674.28799,413.21361,13
575.65077,293.41638,595.65077,313.41638,13
928.41641,6.56593,948.41641,26.56593,13
549.60999,291.76644,569.60999,311.76644,13
821.70127,10.80191,841.70127,30.80191,13
907.60543,3.79378,927.60543,23.79378,13
760.56397,416.7618,780.56397,436.7618,13
925.89385,141.87122,945.89385,161.87122,13
908.85691,63.62212,928.85691,83.62212,13
598.3114,450.25911,618.3114,470.25911,13
683.13276,282.0346,703.13276,302.0346,13
816.97624,121.26098,836.97624,141.26098,13
974.68091,359.9879,994.68091,379.9879,13
597.9459,70.86043,617.9459,90.86043,13
693.16864,289.48101,713.16864,309.48101,13
544.74089,60.7349,564.74089,80.7349,13
613.15045,255.24685,633.15045,275.24685,13
636.49855,104.93936,656.49855,124.93936,13
922.79539,261.37876,942.79539,281.37876,13
834.22706,271.44568,854.22706,291.44568,13
724.03924,462.22279,744.03924,482.22279,13
582.4676,111.3177,602.4676,131.3177,13
626.45242,242.67508,646.45242,262.67508,13
950.85245,372.01206,970.85245,392.01206,13
581.98398,216.78074,601.98398,236.78074,13
581.52837,214.19889,601.52837,234.19889,13
981.52288,203.65019,1001.52288,223.65019,13
857.19485,274.74155,877.19485,294.74155,13
676.35796,49.84001,696.35796,69.84001,13
615.45495,155.78255,635.45495,175.78255,13
576.92763,333.23266,596.92763,353.23266,13
897.40661,305.80758,917.40661,325.80758,13
547.36166,420.66088,567.36166,440.66088,13
541.64296,49.52372,561.64296,69.52372,13
786.36584,137.55085,806.36584,157.55085,13
948.27254,24.62722,968.27254,44.62722,13
803.3802,150.8203,823.3802,170.8203,13
555.48584,32.48501,575.48584,52.48501,13
749.07576,318.18255,769.07576,338.18255,13
871.62517,264.31476,891.62517,284.31476,13
727.36788,418.83557,747.36788,438.83557,13
720.02427,169.47774,740.02427,189.47774,13
795.3381,318.73322,815.3381,338.73322,13
502.39052,39.71357,522.39052,59.71357,13
714.23641,261.87218,734.23641,281.87218,13
519.63371,238.02619,539.63371,258.02619,13
864.0208,242.1237,884.0208,262.1237,13
815.5616,216.80258,835.5616,236.80258,13
967.57357,159.49812,987.57357,179.49812,13
537.80027,387.13666,557.80027,407.13666,13
726.18419,64.02468,746.18419,84.02468,13
897.96198,83.33179,917.96198,103.33179,13
570.58312,75.5727,590.58312,95.5727,13
840.41189,122.02699,860.41189,142.02699,13
561.15455,49.77753,581.15455,69.77753,13
757.12257,181.45969,777.12257,201.45969,13
721.93317,324.70002,741.93317,344.70002,13
926.76892,250.27486,946.76892,270.27486,13
760.21048,146.47432,780.21048,166.47432,13
881.14223,202.42667,901.14223,222.42667,13
911.2345,19.31299,931.2345,39.31299,13
982.76698,180.7533,1002.76698,200.7533,13
932.71741,357.69304,952.71741,377.69304,13
775.86661,482.38986,795.86661,502.38986,13
802.57882,146.83242,822.57882,166.83242,13
673.41176,70.87624,693.41176,90.87624,13
776.00378,43.28678,796.00378,63.28678,13
921.11445,212.16503,941.11445,232.16503,13
610.56093,389.11429,630.56093,409.11429,13
700.43274,181.60325,720.43274,201.60325,13
795.43445,454.7943,815.43445,474.7943,13
984.45544,197.54511,1004.45544,217.54511,13
800.66392,139.10727,820.66392,159.10727,13
728.07332,453.91139,748.07332,473.91139,13
584.39867,439.67574,604.39867,459.67574,13
729.8797,458.21189,749.8797,478.21189,13
782.25524,237.66285,802.25524,257.66285,13
930.61868,377.25597,950.61868,397.25597,13
540.24596,38.6322,560.24596,58.6322,13
723.46442,328.54358,743.46442,348.54358,13
732.74658,142.14866,752.74658,162.14866,13
727.93759,4.14513,747.93759,24.14513,13
832.94591,408.40593,852.94591,428.40593,13
552.55529,76.29906,572.55529,96.29906,13
902.12645,216.96591,922.12645,236.96591,13
703.56361,189.87414,723.56361,209.87414,13
605.3148,248.33548,625.3148,268.33548,13
649.38405,452.35607,669.38405,472.35607,13
795.99083,263.29789,815.99083,283.29789,13
973.81209,478.98584,993.81209,498.98584,13
657.34857,380.96208,677.34857,400.96208,13
887.6833,69.81482,907.6833,89.81482,13
687.13402,45.97527,707.13402,65.97527,13
756.81805,320.83375,776.81805,340.83375,13
932.25958,298.24321,952.25958,318.24321,13
696.99573,353.02789,716.99573,373.02789,13
915.5882,361.85941,935.5882,381.85941,13
873.13501,136.36997,893.13501,156.36997,13
975.9605,357.56692,995.9605,377.56692,13
612.37642,320.89982,632.37642,340.89982,13
987.32328,20.95088,1007.32328,40.95088,13
521.85012,124.60512,541.85012,144.60512,13
759.30301,43.94348,779.30301,63.94348,13
891.79608,38.94986,911.79608,58.94986,13
640.25929,60.93374,660.25929,80.93374,13
763.31264,30.0276,783.31264,50.0276,13
539.89909,319.66941,559.89909,339.66941,13
923.59866,11.9595,943.59866,31.9595,13
637.51486,446.60247,657.51486,466.60247,13
494.11329,442.36702,514.11329,462.36702,13
640.63973,350.21752,660.63973,370.21752,13
818.37939,8.86904,838.37939,28.86904,13
634.87681,444.13166,654.87681,464.13166,13
831.32218,172.93612,851.32218,192.93612,13
756.65224,240.56714,776.65224,260.56714,13
926.04421,443.64743,946.04421,463.64743,13
940.27925,42.24621,960.27925,62.24621,13
861.89426,216.55922,881.89426,236.55922,13
792.78893,196.68629,812.78893,216.68629,13
697.07334,92.70204,717.07334,112.70204,13
616.10457,230.42817,636.10457,250.42817,13
494.0069,18.26251,514.0069,38.26251,13
785.2443,126.10965,805.2443,146.10965,13
491.12442,164.05358,511.12442,184.05358,13
636.02376,435.36491,656.02376,455.36491,13
742.27895,130.7264,762.27895,150.7264,13
563.14912,228.87319,583.14912,248.87319,13
510.27802,424.78609,530.27802,444.78609,13
604.14816,292.77051,624.14816,312.77051,13
656.81036,49.64547,676.81036,69.64547,13
905.59226,193.05955,925.59226,213.05955,13
817.31757,180.65028,837.31757,200.65028,13
752.03892,231.94774,772.03892,251.94774,13
561.2826,452.82954,581.2826,472.82954,13
955.0509,441.9263,975.0509,461.9263,13
650.55751,180.53694,670.55751,200.53694,13
520.7555,212.2579,540.7555,232.2579,13
520.81906,469.81405,540.81906,489.81405,13
781.77719,246.13755,801.77719,266.13755,13
831.4415,37.42611,851.4415,57.42611,13
844.57976,421.89399,864.57976,441.89399,13
562.22924,454.02272,582.22924,474.02272,13
638.05644,173.28009,658.05644,193.28009,13
541.09821,325.36189,561.09821,345.36189,13
782.82183,464.49533,802.82183,484.49533,13
633.63375,249.44777,653.63375,269.44777,13
894.2388,258.72051,914.2388,278.72051,13
663.35338,302.63347,683.35338,322.63347,13
678.51713,202.63581,698.51713,222.63581,13
915.95658,465.06904,935.95658,485.06904,13
888.28514,308.04025,908.28514,328.04025,13
825.85599,404.48015,845.85599,424.48015,13
977.13283,385.97358,997.13283,405.97358,13
567.26587,108.63798,587.26587,128.63798,13
655.93539,475.75946,675.93539,495.75946,13
960.60024,119.63438,980.60024,139.63438,13
776.07785,389.07731,796.07785,409.07731,13
692.95328,437.4283,712.95328,457.4283,13
869.75668,428.67788,889.75668,448.67788,13
717.24915,357.81111,737.24915,377.81111,13
751.85251,375.04252,771.85251,395.04252,13
537.596,135.33623,557.596,155.33623,13
534.61559,110.58884,554.61559,130.58884,13
636.27275,445.45297,656.27275,465.45297,13
579.59654,117.73955,599.59654,137.73955,13
576.2251,205.55798,596.2251,225.55798,13
910.53671,470.96766,930.53671,490.96766,13
989.44976,188.83732,1009.44976,208.83732,13
876.28852,207.52524,896.28852,227.52524,13
922.47311,92.72328,942.47311,112.72328,13
860.44232,456.42648,880.44232,476.42648,13
755.40887,455.21125,775.40887,475.21125,13
964.95988,68.11258,984.95988,88.11258,13
803.0027,203.04252,823.0027,223.04252,13
669.63425,180.93522,689.63425,200.93522,13
746.70361,215.72291,766.70361,235.72291,13
893.71054,93.94824,913.71054,113.94824,13
725.1732,268.69412,745.1732,288.69412,13
858.51202,208.49095,878.51202,228.49095,13
576.15165,167.5791,596.15165,187.5791,13
962.19413,354.2335,982.19413,374.2335,13
851.41929,403.03373,871.41929,423.03373,13
501.96041,264.31956,521.96041,284.31956,13
492.96446,286.0621,512.96446,306.0621,13
629.91754,288.87857,649.91754,308.87857,13
751.81286,168.3791,771.81286,188.3791,13
640.84158,308.10792,660.84158,328.10792,13
643.52933,137.04461,663.52933,157.04461,13
809.88663,222.76706,829.88663,242.76706,13
498.2986,399.40126,518.2986,419.40126,13
692.70988,112.93649,712.70988,132.93649,13
819.13163,489.17447,839.13163,509.17447,13
805.12096,139.8736,825.12096,159.8736,13
957.86369,166.32023,977.86369,186.32023,13
851.63889,195.78056,871.63889,215.78056,13
879.70727,338.90507,899.70727,358.90507,13
988.42193,259.19084,1008.42193,279.19084,13
936.69121,453.45861,956.69121,473.45861,13
694.30978,43.17806,714.30978,63.17806,13
728.57589,64.53519,748.57589,84.53519,13
844.50272,315.74502,864.50272,335.74502,13
909.56927,471.77097,929.56927,491.77097,13
957.26163,161.92688,977.26163,181.92688,13
632.09752,266.99794,652.09752,286.99794,13
562.8577,94.42185,582.8577,114.42185,13
887.66783,192.35915,907.66783,212.35915,13
807.04347,206.14347,827.04347,226.14347,13
727.28972,311.17249,747.28972,331.17249,13
929.05895,109.34767,949.05895,129.34767,13
595.93463,204.48748,615.93463,224.48748,13
555.61559,224.66982,575.61559,244.66982,13
516.25339,154.08738,536.25339,174.08738,13
935.15358,457.5007,955.15358,477.5007,13
520.57316,252.93813,540.57316,272.93813,13
768.27502,405.01017,788.27502,425.01017,13
662.63547,171.49514,682.63547,191.49514,13
539.55508,241.90073,559.55508,261.90073,13
613.39996,126.27153,633.39996,146.27153,13
509.56675,0.56279,529.56675,20.56279,13
516.58512,383.9599,536.58512,403.9599,13
560.90417,461.31653,580.90417,481.31653,13
926.18017,0.84085,946.18017,20.84085,13
717.90394,241.38569,737.90394,261.38569,13
656.89364,312.09463,676.89364,332.09463,13
932.15898,34.71797,952.15898,54.71797,13
586.55073,395.44323,606.55073,415.44323,13
635.4743,103.92996,655.4743,123.92996,13
624.68489,424.35293,644.68489,444.35293,13
602.46798,256.55404,622.46798,276.55404,13
986.04932,308.40105,1006.04932,328.40105,13
665.84422,364.4346,685.84422,384.4346,13
823.78813,33.19987,843.78813,53.19987,13
775.67823,318.54505,795.67823,338.54505,13
580.26912,383.79069,600.26912,403.79069,13
555.33341,333.20196,575.33341,353.20196,13
980.07195,467.46925,1000.07195,487.46925,13
769.09337,405.54548,789.09337,425.54548,13
491.50644,474.66238,511.50644,494.66238,13
908.36229,296.95493,928.36229,316.95493,13
963.63207,358.89348,983.63207,378.89348,13
687.14097,85.03937,707.14097,105.03937,13
929.1344,321.67677,949.1344,341.67677,13
575.15869,93.69261,595.15869,113.69261,13
913.74615,374.91387,933.74615,394.91387,13
590.82423,92.2433,610.82423,112.2433,13
724.60159,393.31652,744.60159,413.31652,13
495.99872,256.91879,515.99872,276.91879,13
961.64888,447.04279,981.64888,467.04279,13
678.08546,286.88734,698.08546,306.88734,13
902.85495,20.74696,922.85495,40.74696,13
510.06328,435.26937,530.06328,455.26937,13
560.44447,37.53057,580.44447,57.53057,13
591.89276,77.06972,611.89276,97.06972,13
518.71838,343.73162,538.71838,363.73162,13
