127.65330 946.08399 147.65330 966.08399 0 43
134.24513 1430.01424 154.24513 1450.01424 3 44
1528.60281 1356.29030 1548.60281 1376.29030 2 45
47.23330 1170.79971 67.23330 1190.79971 3 46
241.51599 1006.57681 261.51599 1026.57681 3 47
1611.04606 644.48695 1631.04606 664.48695 1 48
1801.23185 244.47824 1821.23185 264.47824 1 49
1955.04752 1662.19411 1975.04752 1682.19411 2 50
844.12357 237.11213 864.12357 257.11213 0 51
1304.42225 1709.82263 1324.42225 1729.82263 2 52
357.37050 1352.54361 377.37050 1372.54361 3 53
957.21272 1348.64851 977.21272 1368.64851 3 54
141.59738 893.89783 161.59738 913.89783 0 55
699.96102 302.46047 719.96102 322.46047 0 56
44.68974 1671.65327 64.68974 1691.65327 3 57
710.79783 172.34304 730.79783 192.34304 0 58
637.73727 845.04296 657.73727 865.04296 0 59
1602.35728 186.34008 1622.35728 206.34008 1 60
221.33326 1649.59058 241.33326 1669.59058 3 61
1357.13978 462.84925 1377.13978 482.84925 1 62
676.16739 988.18585 696.16739 1008.18585 0 63
1107.33620 497.39924 1127.33620 517.39924 1 64
1232.66409 1082.38372 1252.66409 1102.38372 2 65
179.59334 96.78765 199.59334 116.78765 0 66
1319.49586 1484.01559 1339.49586 1504.01559 2 67
1806.61028 1676.86636 1826.61028 1696.86636 2 68
856.55920 783.82300 876.55920 803.82300 0 69
1045.51487 998.15658 1065.51487 1018.15658 2 70
1677.72084 1745.47589 1697.72084 1765.47589 2 71
1300.61705 1722.41057 1320.61705 1742.41057 2 72
1437.12916 31.41489 1457.12916 51.41489 1 73
1894.75361 94.86643 1914.75361 114.86643 1 74
876.45785 1517.11089 896.45785 1537.11089 3 75
281.20650 1097.79111 301.20650 1117.79111 3 76
1186.70147 1638.34629 1206.70147 1658.34629 2 77
1560.64036 1862.86885 1580.64036 1882.86885 2 78
646.53213 687.97656 666.53213 707.97656 0 79
380.26809 1879.19622 400.26809 1899.19622 3 80
1770.36029 559.86143 1790.36029 579.86143 1 81
1975.98387 1109.85614 1995.98387 1129.85614 2 82
63.87702 1802.59415 83.87702 1822.59415 3 83
806.72250 920.43623 826.72250 940.43623 0 84
606.41716 1852.23737 626.41716 1872.23737 3 85
1918.59281 304.13799 1938.59281 324.13799 1 86
1617.71326 1239.20986 1637.71326 1259.20986 2 87
46.54857 1074.84242 66.54857 1094.84242 3 88
1270.62475 1941.30218 1290.62475 1961.30218 2 89
1169.70885 167.08259 1189.70885 187.08259 1 90
1478.41307 1450.91535 1498.41307 1470.91535 2 91
1264.87370 685.11453 1284.87370 705.11453 1 92
1109.26164 845.51406 1129.26164 865.51406 1 93
567.98339 1755.79377 587.98339 1775.79377 3 94
1533.49063 948.25148 1553.49063 968.25148 1 95
1654.98999 1323.85091 1674.98999 1343.85091 2 96
1508.11291 1650.97386 1528.11291 1670.97386 2 97
453.70705 1571.98993 473.70705 1591.98993 3 98
1473.56802 1260.42955 1493.56802 1280.42955 2 99
512.42615 99.98517 532.42615 119.98517 0 100
1132.66692 451.01896 1152.66692 471.01896 1 101
404.12316 770.38018 424.12316 790.38018 0 102
1690.22882 450.67173 1710.22882 470.67173 1 103
1845.22260 980.85356 1865.22260 1000.85356 1 104
411.97391 1034.93144 431.97391 1054.93144 3 105
1147.93616 1890.38698 1167.93616 1910.38698 2 106
505.84680 432.80986 525.84680 452.80986 0 107
595.50152 1615.10844 615.50152 1635.10844 3 108
1278.32393 1163.48490 1298.32393 1183.48490 2 109
1390.90221 831.81455 1410.90221 851.81455 1 110
131.73638 1065.89220 151.73638 1085.89220 3 111
175.66546 1639.84929 195.66546 1659.84929 3 112
736.86606 629.37251 756.86606 649.37251 0 113
1231.83921 230.43407 1251.83921 250.43407 1 114
1889.80206 1744.26537 1909.80206 1764.26537 2 115
330.41924 1042.46898 350.41924 1062.46898 3 116
215.28432 734.54241 235.28432 754.54241 0 117
1812.84916 1905.51314 1832.84916 1925.51314 2 118
1185.21414 1678.07175 1205.21414 1698.07175 2 119
906.36671 1597.18805 926.36671 1617.18805 3 120
733.00320 74.30287 753.00320 94.30287 0 121
1507.57504 1238.84999 1527.57504 1258.84999 2 122
507.11273 123.07655 527.11273 143.07655 0 123
873.95843 1785.43666 893.95843 1805.43666 3 124
1286.56146 284.86063 1306.56146 304.86063 1 125
637.25121 1418.29784 657.25121 1438.29784 3 126
1350.75283 812.91667 1370.75283 832.91667 1 127
1078.14712 107.61889 1098.14712 127.61889 1 128
1442.28918 329.98633 1462.28918 349.98633 1 129
338.05296 1352.09124 358.05296 1372.09124 3 130
94.25170 668.47220 114.25170 688.47220 0 131
414.56022 309.53602 434.56022 329.53602 0 132
1403.01461 247.40938 1423.01461 267.40938 1 133
235.04917 608.22875 255.04917 628.22875 0 134
1925.48114 1141.41587 1945.48114 1161.41587 2 135
225.41680 678.48433 245.41680 698.48433 0 136
1215.71874 1732.99184 1235.71874 1752.99184 2 137
1917.33433 1722.83147 1937.33433 1742.83147 2 138
1856.06839 811.29275 1876.06839 831.29275 1 139
1528.26813 1162.62985 1548.26813 1182.62985 2 140
1096.15339 185.51933 1116.15339 205.51933 1 141
600.92768 466.90622 620.92768 486.90622 0 142
998.43600 1679.07480 1018.43600 1699.07480 2 143
574.52510 460.72518 594.52510 480.72518 0 144
29.06113 912.57806 49.06113 932.57806 0 145
1812.81642 123.31283 1832.81642 143.31283 1 146
1581.05027 247.37665 1601.05027 267.37665 1 147
432.84885 1004.06488 452.84885 1024.06488 3 148
494.78603 667.89802 514.78603 687.89802 0 149
1612.29363 440.26716 1632.29363 460.26716 1 150
1809.31389 1837.71043 1829.31389 1857.71043 2 151
1118.75150 1045.03263 1138.75150 1065.03263 2 152
1590.70227 1056.08582 1610.70227 1076.08582 2 153
787.86411 1466.77066 807.86411 1486.77066 3 154
1867.37858 336.13223 1887.37858 356.13223 1 155
649.40050 983.53196 669.40050 1003.53196 0 156
521.65157 1250.32818 541.65157 1270.32818 3 157
1450.43818 1520.08757 1470.43818 1540.08757 2 158
949.40298 44.96328 969.40298 64.96328 0 159
0.81275 978.46412 20.81275 998.46412 0 160
957.54134 1813.62917 977.54134 1833.62917 3 161
1101.77695 558.59161 1121.77695 578.59161 1 162
81.00581 1534.62580 101.00581 1554.62580 3 163
1562.65649 575.79184 1582.65649 595.79184 1 164
222.52382 1194.95011 242.52382 1214.95011 3 165
1016.05901 51.83771 1036.05901 71.83771 1 166
1052.66054 154.81050 1072.66054 174.81050 1 167
1096.87035 663.36280 1116.87035 683.36280 1 168
1210.89632 1884.73445 1230.89632 1904.73445 2 169
150.13346 1098.27490 170.13346 1118.27490 3 170
240.86668 799.53396 260.86668 819.53396 0 171
101.80686 762.51825 121.80686 782.51825 0 172
69.86214 1552.24504 89.86214 1572.24504 3 173
302.60582 1019.26513 322.60582 1039.26513 3 174
1597.20832 303.41856 1617.20832 323.41856 1 175
17.72924 574.74967 37.72924 594.74967 0 176
137.04773 1119.50619 157.04773 1139.50619 3 177
1133.34128 218.05354 1153.34128 238.05354 1 178
674.13199 715.99776 694.13199 735.99776 0 179
793.84539 896.65581 813.84539 916.65581 0 180
1910.94787 1809.90439 1930.94787 1829.90439 2 181
948.49352 983.60841 968.49352 1003.60841 0 182
1964.71489 65.36387 1984.71489 85.36387 1 183
1646.97121 1195.61122 1666.97121 1215.61122 2 184
1950.09832 1797.10467 1970.09832 1817.10467 2 185
313.88612 210.96500 333.88612 230.96500 0 186
616.63863 415.69298 636.63863 435.69298 0 187
973.48326 686.50078 993.48326 706.50078 0 188
1967.93802 1276.08907 1987.93802 1296.08907 2 189
1705.76590 1585.14634 1725.76590 1605.14634 2 190
1579.50764 1723.49514 1599.50764 1743.49514 2 191
179.89601 1716.55537 199.89601 1736.55537 3 192
863.00133 1313.23729 883.00133 1333.23729 3 193
1934.60891 1537.13332 1954.60891 1557.13332 2 194
49.23505 748.45430 69.23505 768.45430 0 195
453.78913 1960.18292 473.78913 1980.18292 3 196
578.35869 1402.28265 598.35869 1422.28265 3 197
963.79133 563.07358 983.79133 583.07358 0 198
1467.64652 630.76254 1487.64652 650.76254 1 199
1758.68479 1437.74484 1778.68479 1457.74484 2 200
447.86722 92.57091 467.86722 112.57091 0 201
1648.70984 1064.50585 1668.70984 1084.50585 2 202
508.26389 642.19310 528.26389 662.19310 0 203
1751.00662 496.20191 1771.00662 516.20191 1 204
1918.28217 1476.77253 1938.28217 1496.77253 2 205
101.34825 1517.78981 121.34825 1537.78981 3 206
1220.26767 281.24426 1240.26767 301.24426 1 207
1254.34518 103.26900 1274.34518 123.26900 1 208
1594.48155 1208.95409 1614.48155 1228.95409 2 209
1640.40233 1643.71659 1660.40233 1663.71659 2 210
1957.40839 114.19146 1977.40839 134.19146 1 211
1623.89951 555.76708 1643.89951 575.76708 1 212
1516.47412 607.69084 1536.47412 627.69084 1 213
1118.84066 1004.12064 1138.84066 1024.12064 2 214
1238.45338 897.52545 1258.45338 917.52545 1 215
461.86548 1686.32060 481.86548 1706.32060 3 216
990.09636 130.57532 1010.09636 150.57532 1 217
770.82645 1498.36025 790.82645 1518.36025 3 218
772.76842 541.83307 792.76842 561.83307 0 219
14.56215 711.05059 34.56215 731.05059 0 220
38.60560 115.91040 58.60560 135.91040 0 221
248.84041 1258.87327 268.84041 1278.87327 3 222
397.15466 1503.18559 417.15466 1523.18559 3 223
1362.14227 11.63621 1382.14227 31.63621 1 224
732.13968 1022.54460 752.13968 1042.54460 3 225
1655.35280 709.54807 1675.35280 729.54807 1 226
1136.73606 1299.25231 1156.73606 1319.25231 2 227
1265.31515 673.21017 1285.31515 693.21017 1 228
1906.94316 404.15580 1926.94316 424.15580 1 229
1677.33081 1165.39654 1697.33081 1185.39654 2 230
1301.68126 159.19629 1321.68126 179.19629 1 231
871.71714 311.77762 891.71714 331.77762 0 232
289.77161 1642.54358 309.77161 1662.54358 3 233
1810.13786 1062.54003 1830.13786 1082.54003 2 234
204.37665 1824.70002 224.37665 1844.70002 3 235
1773.59062 242.98225 1793.59062 262.98225 1 236
1940.61042 42.43103 1960.61042 62.43103 1 237
1501.85551 357.76509 1521.85551 377.76509 1 238
1545.61661 883.99778 1565.61661 903.99778 1 239
369.40129 297.75629 389.40129 317.75629 0 240
1906.54238 44.75409 1926.54238 64.75409 1 241
1007.30436 1063.27844 1027.30436 1083.27844 2 242
1344.00641 292.61951 1364.00641 312.61951 1 243
1736.48861 1270.94956 1756.48861 1290.94956 2 244
696.77532 1433.81942 716.77532 1453.81942 3 245
456.34610 18.45657 476.34610 38.45657 0 246
1593.01570 1328.06324 1613.01570 1348.06324 2 247
330.23419 1882.78731 350.23419 1902.78731 3 248
990.60682 160.37205 1010.60682 180.37205 1 249
965.32733 1194.98348 985.32733 1214.98348 3 250
5.07207 758.91795 25.07207 778.91795 0 251
1437.96572 1945.68249 1457.96572 1965.68249 2 252
801.34898 959.82124 821.34898 979.82124 0 253
323.44758 366.96559 343.44758 386.96559 0 254
1843.81902 692.84887 1863.81902 712.84887 1 255
664.72189 1770.36140 684.72189 1790.36140 3 256
737.60296 1672.02625 757.60296 1692.02625 3 257
853.63983 101.60937 873.63983 121.60937 0 258
1964.64576 610.12844 1984.64576 630.12844 1 259
1372.55894 681.42108 1392.55894 701.42108 1 260
63.94786 1828.90504 83.94786 1848.90504 3 261
699.87765 1656.96356 719.87765 1676.96356 3 262
1176.96828 1030.11184 1196.96828 1050.11184 2 263
1559.75087 187.57510 1579.75087 207.57510 1 264
1190.48389 545.07820 1210.48389 565.07820 1 265
1382.55857 1195.55596 1402.55857 1215.55596 2 266
1303.99616 840.52430 1323.99616 860.52430 1 267
1161.23845 125.34514 1181.23845 145.34514 1 268
1800.34554 1484.68603 1820.34554 1504.68603 2 269
492.31073 1664.16456 512.31073 1684.16456 3 270
197.53490 1157.03262 217.53490 1177.03262 3 271
1454.52596 935.13787 1474.52596 955.13787 1 272
849.05887 328.16579 869.05887 348.16579 0 273
1036.74724 833.70463 1056.74724 853.70463 1 274
938.29423 429.30617 958.29423 449.30617 0 275
1515.12571 1002.24209 1535.12571 1022.24209 2 276
278.21121 235.00336 298.21121 255.00336 0 277
679.20565 1455.17949 699.20565 1475.17949 3 278
1265.11519 258.95652 1285.11519 278.95652 1 279
1642.75458 475.59909 1662.75458 495.59909 1 280
804.03472 1045.31315 824.03472 1065.31315 3 281
1671.15505 128.03087 1691.15505 148.03087 1 282
1885.83745 852.39350 1905.83745 872.39350 1 283
253.37601 1706.18299 273.37601 1726.18299 3 284
357.07953 745.68674 377.07953 765.68674 0 285
1390.34754 554.61443 1410.34754 574.61443 1 286
1902.71936 864.87350 1922.71936 884.87350 1 287
1489.75230 771.77822 1509.75230 791.77822 1 288
1193.03929 546.49954 1213.03929 566.49954 1 289
1605.48285 151.33351 1625.48285 171.33351 1 290
975.80571 1140.60855 995.80571 1160.60855 3 291
1153.57560 1254.01692 1173.57560 1274.01692 2 292
1375.61191 1832.78125 1395.61191 1852.78125 2 293
729.19640 660.72710 749.19640 680.72710 0 294
111.73777 391.95098 131.73777 411.95098 0 295
1136.32619 915.77248 1156.32619 935.77248 1 296
1437.26414 827.48123 1457.26414 847.48123 1 297
1043.80336 1343.10159 1063.80336 1363.10159 2 298
1679.87473 1297.17936 1699.87473 1317.17936 2 299
1069.28458 56.95426 1089.28458 76.95426 1 300
62.86610 479.63212 82.86610 499.63212 0 301
611.56869 1965.58546 631.56869 1985.58546 3 302
1344.50562 121.32099 1364.50562 141.32099 1 303
757.36368 557.54490 777.36368 577.54490 0 304
667.82052 382.84652 687.82052 402.84652 0 305
708.87842 1643.62623 728.87842 1663.62623 3 306
1523.45508 1862.45402 1543.45508 1882.45402 2 307
917.64315 919.06698 937.64315 939.06698 0 308
1715.23527 1646.83955 1735.23527 1666.83955 2 309
1579.79409 1826.97303 1599.79409 1846.97303 2 310
58.79054 736.12027 78.79054 756.12027 0 311
762.74552 1496.05468 782.74552 1516.05468 3 312
1563.60150 1806.54887 1583.60150 1826.54887 2 313
859.15627 1263.47623 879.15627 1283.47623 3 314
1123.72824 1928.44085 1143.72824 1948.44085 2 315
1320.43050 1186.59434 1340.43050 1206.59434 2 316
428.07296 1931.99919 448.07296 1951.99919 3 317
1172.17980 1772.57858 1192.17980 1792.57858 2 318
73.32018 1929.54347 93.32018 1949.54347 3 319
350.12348 741.14070 370.12348 761.14070 0 320
332.39000 1059.00190 352.39000 1079.00190 3 321
404.76693 1855.84507 424.76693 1875.84507 3 322
941.45592 1322.41009 961.45592 1342.41009 3 323
794.91206 676.69118 814.91206 696.69118 0 324
989.24964 394.70614 1009.24964 414.70614 0 325
523.66422 1048.04018 543.66422 1068.04018 3 326
1130.82641 1286.40973 1150.82641 1306.40973 2 327
564.09486 714.42792 584.09486 734.42792 0 328
1112.95860 1423.25113 1132.95860 1443.25113 2 329
1977.90415 256.68684 1997.90415 276.68684 1 330
1371.69197 1318.33465 1391.69197 1338.33465 2 331
1443.28118 1799.76494 1463.28118 1819.76494 2 332
1270.33384 635.46097 1290.33384 655.46097 1 333
1592.34352 1343.65401 1612.34352 1363.65401 2 334
585.00444 1942.46700 605.00444 1962.46700 3 335
104.79472 917.39444 124.79472 937.39444 0 336
1021.46889 509.56165 1041.46889 529.56165 1 337
793.23952 1962.92481 813.23952 1982.92481 3 338
1831.97174 1588.15157 1851.97174 1608.15157 2 339
659.61599 841.22138 679.61599 861.22138 0 340
2.85772 1183.28021 22.85772 1203.28021 3 341
1889.26156 1133.68413 1909.26156 1153.68413 2 342
489.68994 473.35642 509.68994 493.35642 0 343
1848.11205 1602.64854 1868.11205 1622.64854 2 344
1896.60755 1846.01620 1916.60755 1866.01620 2 345
1859.33538 1288.29952 1879.33538 1308.29952 2 346
1184.35085 1322.61655 1204.35085 1342.61655 2 347
1108.06445 474.68469 1128.06445 494.68469 1 348
1958.07752 720.40796 1978.07752 740.40796 1 349
1818.33870 563.08197 1838.33870 583.08197 1 350
682.87496 1923.13342 702.87496 1943.13342 3 351
1480.47641 1704.34386 1500.47641 1724.34386 2 352
452.69507 293.71592 472.69507 313.71592 0 353
1687.26867 304.66680 1707.26867 324.66680 1 354
1881.86750 366.88466 1901.86750 386.88466 1 355
1145.88818 1884.72522 1165.88818 1904.72522 2 356
1550.16487 1055.14974 1570.16487 1075.14974 2 357
1038.40935 59.85481 1058.40935 79.85481 1 358
1528.50616 906.52140 1548.50616 926.52140 1 359
1662.50335 1445.11370 1682.50335 1465.11370 2 360
772.53760 1541.83873 792.53760 1561.83873 3 361
753.41322 1956.88845 773.41322 1976.88845 3 362
884.45528 1861.47767 904.45528 1881.47767 3 363
451.57314 862.53281 471.57314 882.53281 0 364
601.88563 289.91184 621.88563 309.91184 0 365
1425.61477 1284.76059 1445.61477 1304.76059 2 366
233.04526 926.09118 253.04526 946.09118 0 367
1009.10445 685.74032 1029.10445 705.74032 1 368
1219.80711 716.37311 1239.80711 736.37311 1 369
990.40713 1121.67461 1010.40713 1141.67461 2 370
1083.25777 156.29531 1103.25777 176.29531 1 371
1026.39982 653.42264 1046.39982 673.42264 1 372
1211.44505 84.80917 1231.44505 104.80917 1 373
713.27745 759.95121 733.27745 779.95121 0 374
991.33056 395.78079 1011.33056 415.78079 1 375
225.06491 1763.86816 245.06491 1783.86816 3 376
1937.61952 978.47813 1957.61952 998.47813 1 377
1740.75661 842.07480 1760.75661 862.07480 1 378
859.95580 212.32975 879.95580 232.32975 0 379
1704.60761 1461.84143 1724.60761 1481.84143 2 380
502.24159 1150.22238 522.24159 1170.22238 3 381
766.60202 735.28685 786.60202 755.28685 0 382
96.31356 1775.70647 116.31356 1795.70647 3 383
1421.02717 1316.12067 1441.02717 1336.12067 2 384
512.07959 431.43430 532.07959 451.43430 0 385
457.79527 1595.33736 477.79527 1615.33736 3 386
587.72961 1484.19509 607.72961 1504.19509 3 387
268.76000 1799.17466 288.76000 1819.17466 3 388
1569.00426 982.03744 1589.00426 1002.03744 1 389
579.12586 580.33482 599.12586 600.33482 0 390
1377.81823 804.19077 1397.81823 824.19077 1 391
364.20298 1335.43775 384.20298 1355.43775 3 392
1782.66890 124.95960 1802.66890 144.95960 1 393
197.51255 662.62470 217.51255 682.62470 0 394
337.28935 1902.12016 357.28935 1922.12016 3 395
144.46613 839.53094 164.46613 859.53094 0 396
1072.34254 911.06815 1092.34254 931.06815 1 397
1574.81779 1168.65610 1594.81779 1188.65610 2 398
706.77462 1015.84496 726.77462 1035.84496 3 399
504.77676 1218.85421 524.77676 1238.85421 3 400
1447.27926 962.57203 1467.27926 982.57203 1 401
834.19156 55.00886 854.19156 75.00886 0 402
466.76713 1102.95156 486.76713 1122.95156 3 403
1854.18352 55.77138 1874.18352 75.77138 1 404
104.98900 453.30938 124.98900 473.30938 0 405
636.10621 1482.80724 656.10621 1502.80724 3 406
1257.50016 1000.30919 1277.50016 1020.30919 2 407
838.24499 1060.16906 858.24499 1080.16906 3 408
1125.26879 1035.75755 1145.26879 1055.75755 2 409
1722.79376 1462.55814 1742.79376 1482.55814 2 410
957.87770 1867.25989 977.87770 1887.25989 3 411
322.08908 50.22024 342.08908 70.22024 0 412
798.32803 1896.90687 818.32803 1916.90687 3 413
1218.87634 1505.10265 1238.87634 1525.10265 2 414
932.75182 1723.65310 952.75182 1743.65310 3 415
743.95686 400.03108 763.95686 420.03108 0 416
706.22514 1578.14842 726.22514 1598.14842 3 417
455.03994 1172.99226 475.03994 1192.99226 3 418
701.09998 329.22346 721.09998 349.22346 0 419
1228.76365 806.08898 1248.76365 826.08898 1 420
782.53285 1864.86985 802.53285 1884.86985 3 421
308.89622 60.03301 328.89622 80.03301 0 422
885.17904 1147.14121 905.17904 1167.14121 3 423
1120.20207 30.44783 1140.20207 50.44783 1 424
202.89876 862.99583 222.89876 882.99583 0 425
1493.00597 1160.77646 1513.00597 1180.77646 2 426
750.25571 1815.09504 770.25571 1835.09504 3 427
1210.99670 1548.58374 1230.99670 1568.58374 2 428
1732.00191 449.87304 1752.00191 469.87304 1 429
1073.68640 684.75373 1093.68640 704.75373 1 430
193.52614 1817.64325 213.52614 1837.64325 3 431
1084.78481 899.75128 1104.78481 919.75128 1 432
1415.79167 1539.82476 1435.79167 1559.82476 2 433
92.74354 136.89165 112.74354 156.89165 0 434
1869.04822 1321.50719 1889.04822 1341.50719 2 435
942.98063 671.58107 962.98063 691.58107 0 436
1206.37705 1251.87685 1226.37705 1271.87685 2 437
731.61407 111.55609 751.61407 131.55609 0 438
419.01806 1851.81614 439.01806 1871.81614 3 439
142.00392 621.91682 162.00392 641.91682 0 440
734.81197 1635.00988 754.81197 1655.00988 3 441
1782.69328 1485.06768 1802.69328 1505.06768 2 442
1470.10493 1013.68999 1490.10493 1033.68999 2 443
1053.65143 1222.10684 1073.65143 1242.10684 2 444
1463.56303 147.33782 1483.56303 167.33782 1 445
1906.86057 1657.08917 1926.86057 1677.08917 2 446
1964.98107 1011.64538 1984.98107 1031.64538 2 447
576.84045 1400.77274 596.84045 1420.77274 3 448
571.47014 669.58400 591.47014 689.58400 0 449
1537.66439 460.51836 1557.66439 480.51836 1 450
11.09119 500.64503 31.09119 520.64503 0 451
1132.09942 1217.46824 1152.09942 1237.46824 2 452
1752.52188 1863.71350 1772.52188 1883.71350 2 453
1329.02432 191.53994 1349.02432 211.53994 1 454
1735.52964 1471.02824 1755.52964 1491.02824 2 455
813.45677 490.34161 833.45677 510.34161 0 456
1126.03813 616.15005 1146.03813 636.15005 1 457
1975.40930 616.14305 1995.40930 636.14305 1 458
1629.84003 1049.06072 1649.84003 1069.06072 2 459
1838.24989 1113.40306 1858.24989 1133.40306 2 460
1196.39855 1765.11046 1216.39855 1785.11046 2 461
790.49223 1181.37962 810.49223 1201.37962 3 462
796.75584 1367.33268 816.75584 1387.33268 3 463
602.15236 1368.22597 622.15236 1388.22597 3 464
56.91668 159.81676 76.91668 179.81676 0 465
1828.74433 68.00787 1848.74433 88.00787 1 466
660.46178 980.84375 680.46178 1000.84375 0 467
1285.47610 432.98367 1305.47610 452.98367 1 468
864.55725 634.50043 884.55725 654.50043 0 469
624.52361 620.08689 644.52361 640.08689 0 470
125.52867 1437.98038 145.52867 1457.98038 3 471
1110.42851 1251.56680 1130.42851 1271.56680 2 472
74.13042 1105.83780 94.13042 1125.83780 3 473
1867.70985 1703.97046 1887.70985 1723.97046 2 474
174.89852 1725.95974 194.89852 1745.95974 3 475
837.37352 1371.29707 857.37352 1391.29707 3 476
1511.07020 1627.86575 1531.07020 1647.86575 2 477
572.67669 327.82603 592.67669 347.82603 0 478
1015.19843 1174.82905 1035.19843 1194.82905 2 479
1696.05200 1072.11511 1716.05200 1092.11511 2 480
1334.64581 1544.79633 1354.64581 1564.79633 2 481
1140.12298 15.10759 1160.12298 35.10759 1 482
545.64008 445.59908 565.64008 465.59908 0 483
448.09126 1410.19733 468.09126 1430.19733 3 484
1080.09951 1072.61487 1100.09951 1092.61487 2 485
50.28423 1205.62818 70.28423 1225.62818 3 486
530.59524 1160.71273 550.59524 1180.71273 3 487
477.19498 604.72567 497.19498 624.72567 0 488
286.55053 364.90483 306.55053 384.90483 0 489
328.69612 461.44906 348.69612 481.44906 0 490
110.86457 1166.06964 130.86457 1186.06964 3 491
1832.74612 1621.93477 1852.74612 1641.93477 2 492
813.93539 425.42281 833.93539 445.42281 0 493
1949.76080 1829.13382 1969.76080 1849.13382 2 494
1600.25186 1665.81280 1620.25186 1685.81280 2 495
921.24893 954.89767 941.24893 974.89767 0 496
1230.60914 81.37190 1250.60914 101.37190 1 497
970.00526 1776.24922 990.00526 1796.24922 3 498
526.97098 1418.09651 546.97098 1438.09651 3 499
1206.44655 1607.07049 1226.44655 1627.07049 2 500
510.71138 1256.73078 530.71138 1276.73078 3 501
832.69867 1041.30662 852.69867 1061.30662 3 502
437.44351 1309.89365 457.44351 1329.89365 3 503
1646.03229 723.99404 1666.03229 743.99404 1 504
1674.79848 1974.72841 1694.79848 1994.72841 2 505
1185.44310 1785.66305 1205.44310 1805.66305 2 506
1160.79805 1038.18922 1180.79805 1058.18922 2 507
1427.59782 1974.73344 1447.59782 1994.73344 2 508
1463.61203 1397.35862 1483.61203 1417.35862 2 509
1823.86726 1083.86389 1843.86726 1103.86389 2 510
1083.17142 765.11618 1103.17142 785.11618 1 511
58.76156 333.78056 78.76156 353.78056 0 512
846.48809 1028.76682 866.48809 1048.76682 3 513
130.02978 1373.45907 150.02978 1393.45907 3 514
466.86333 1336.47633 486.86333 1356.47633 3 515
1000.52956 977.57471 1020.52956 997.57471 1 516
613.20711 1833.22823 633.20711 1853.22823 3 517
38.88134 1050.65062 58.88134 1070.65062 3 518
1163.12188 1684.91363 1183.12188 1704.91363 2 519
1774.64466 857.92036 1794.64466 877.92036 1 520
1679.64204 980.08775 1699.64204 1000.08775 1 521
663.58341 860.44009 683.58341 880.44009 0 522
38.27697 111.18123 58.27697 131.18123 0 523
855.17353 1501.88901 875.17353 1521.88901 3 524
1508.53984 699.04079 1528.53984 719.04079 1 525
605.75290 611.71126 625.75290 631.71126 0 526
1464.15697 664.51446 1484.15697 684.51446 1 527
945.49182 330.64506 965.49182 350.64506 0 528
1693.28128 1075.52159 1713.28128 1095.52159 2 529
1704.10412 180.14461 1724.10412 200.14461 1 530
431.99792 724.63368 451.99792 744.63368 0 531
1157.71932 1045.20503 1177.71932 1065.20503 2 532
577.86192 1196.60066 597.86192 1216.60066 3 533
115.85564 1740.98380 135.85564 1760.98380 3 534
901.51428 1890.50030 921.51428 1910.50030 3 535
618.90416 601.15632 638.90416 621.15632 0 536
890.58806 1282.48757 910.58806 1302.48757 3 537
